SKU;Name;Color;Category;Category position;Brand;Seller;Balance;Comments;Rating;Final Price;Min price;Max price;Average price;Base price;Basic Sale;Basic Sale Price;Promo Sale;SPP;SPP Price;Revenue potential;Lost profit;Lost profit percent;Days in stock;Days with sales;Average if in stock;Sales;Sales per day average;Revenue
907349;Плащ;лазурный;Женщинам/Одежда/Верхняя одежда/Плащ;5345;Klimini;ООО Вайлдберриз;1;3;2;2305;2305;2305;0;2305;50;4610;0;5;2189;0;0;0;26;0;0;0;0;0
907365;Плащ;розовый;Женщинам/Одежда/Верхняя одежда/Плащ;3130;Klimini;ООО Вайлдберриз;7;3;2;2225;2225;2225;0;2225;50;4450;0;5;2113;0;0;0;30;0;0;0;0;0
907366;Плащ;желтый;Женщинам/Одежда/Верхняя одежда/Плащ;3131;Klimini;ООО Вайлдберриз;5;11;4;2225;2225;2225;0;2225;50;4450;0;5;2113;0;0;0;30;0;0;0;0;0
907468;Плащ;фиолетовый;Женщинам/Одежда/Верхняя одежда/Плащ;3132;Klimini;ООО Вайлдберриз;12;7;3;2225;2225;2225;0;2225;50;4450;0;5;2113;0;0;0;30;0;0;0;0;0
907469;Плащ;белый, розовый;Женщинам/Одежда/Верхняя одежда/Плащ;3133;Klimini;ООО Вайлдберриз;13;2;1;2225;2225;2225;0;2225;50;4450;0;5;2113;0;0;0;30;0;0;0;0;0
907470;Плащ;белый, синий;Женщинам/Одежда/Верхняя одежда/Плащ;3134;Klimini;ООО Вайлдберриз;24;1;1;2225;2225;2225;0;2225;50;4450;0;5;2113;0;0;0;30;0;0;0;0;0
907472;Плащ;голубой;Женщинам/Одежда/Верхняя одежда/Плащ;3135;Klimini;ООО Вайлдберриз;15;2;1;2225;2225;2225;0;2225;50;4450;0;5;2113;0;0;0;30;0;0;0;0;0
907751;Фоторамка 10х15;зеленый;Дом/Предметы интерьера/Фототовары и багет/Фоторамка;2663;Pavone;ИП Дабагян Вилен Артурович;10;12;3;1489;716;1489;1164.5;1568;30;2240;5;5;1415;4658;0;0;30;4;0.13333333333333;4;0.13333333333333;4658
908849;Обложка для автодокументов из натуральной кожи;черный;Мужчинам/Подарки мужчинам/Папе/Обложка;232;Sergio Belotti;ООО Текстиль ПРО;3;12;5;2353;2084;4390;2634;2941;33;4390;20;5;2235;2634;0;0;30;1;0.033333333333333;1;0.033333333333333;2634
908918;Кофточка;молочный;Женщинам/Одежда/Джемперы и кардиганы/Джемпер;31090;COMPAGNIA ITALIANA;ООО Вайлдберриз;1;1;1;3795;3795;3795;0;3795;50;7590;0;5;3605;0;0;0;30;0;0;0;0;0
909075;Тушь для ресниц Volume Glamour Ultra Curl, Тон 1 Black Curl;черный;Красота/Макияж/Глаза/Тушь;55;Bourjois;ООО Вайлдберриз;2762;790;4;329;329;400;374.37288135593;329;40;549;0;2;322;358930;71786;20;24;27;30.708333333333;767;25.566666666667;287144
909101;Магнитный конструктор XL Cruisers / С прочными колесами / Машины, транспорт;синий, желтый;Игрушки/Конструкторы/Конструктор;889;Magformers;ООО Стим Тойс;27;3;5;5989;5241;5990;5802;6440;20;8051;7;5;5690;11604;0;0;30;2;0.066666666666667;2;0.066666666666667;11604
909102;Магнитный конструктор Carnival / Набор Карнавал / Колесо обозрения, парк аттракционов;красный, желтый;Игрушки/Конструкторы/Конструктор;114;Magformers;ООО Стим Тойс;24;30;5;6590;6178;12552;6452.1111111111;7086;20;8858;7;5;6260;116138;0;0;30;11;0.6;18;0.6;116138
909103;Магнитный конструктор Радуга/ Набор 30 ;красный, желтый;Игрушки/Конструкторы/Конструктор;-1;Magformers;ООО Стим Тойс;0;48;5;3949;3949;3950;3949;4247;20;5309;7;5;3752;65816;46071;70;9;4;0.33333333333333;5;0.16666666666667;19745
909105;Магнитный конструктор Дизайнер сет;красный, синий, зеленый, голубой, фиолетовый, оранжевый, желтый;Игрушки/Конструкторы/Конструктор;862;Magformers;ООО Стим Тойс;10;11;5;8790;8790;8790;8790;9452;20;11815;7;5;8350;43950;0;0;30;5;0.16666666666667;5;0.16666666666667;43950
909113;Настольная игра "Зельеварение. Практикум";коричневый;Игрушки/Настольные игры;-1;Правильные игры;ООО Караван;16;46;4;731;731;731;731;925;30;1322;21;5;694;17392;579;3.3333333333333;29;16;0.68965517241379;23;0.76666666666667;16813
909114;Настольная игра подарочный набор "Зельеварение. 3-е издание";коричневый;Игрушки/Настольные игры;1655;Правильные игры;ООО Караван;12;54;5;2308;2308;2308;2308;2308;30;3298;0;5;2193;18464;0;0;30;5;0.26666666666667;8;0.26666666666667;18464
909116;Настольная игра "Загадка Леонардо. Quintis Fontis";бежевый;Дом/Досуг и творчество/Настольные игры/Настольная игра;-1;Правильные игры;ООО Караван;3;0;0;604;604;604;0;604;30;863;0;2;592;0;0;0;30;0;0;0;0;0
909120;Игра настольная "Эволюция. Континенты";зеленый;Дом/Досуг и творчество/Настольные игры/Настольная игра;-1;Правильные игры;ООО Караван;4;5;5;671;671;671;0;671;30;959;0;2;657;0;0;0;30;0;0;0;0;0
909121;Настольная игра "Эволюция. Подарочный набор";зеленый;Игрушки/Настольные игры;8619;Правильные игры;ООО Караван;25;49;4;2730;2730;2730;2730;2730;30;3900;0;5;2593;2730;0;0;30;1;0.033333333333333;1;0.033333333333333;2730
909122;Настольная игра "Шляпа (базовый набор)";синий;Игрушки/Настольные игры;8403;Правильные игры;ООО Караван;2;5;5;768;768;768;768;972;30;1389;21;5;729;1536;0;0;30;2;0.066666666666667;2;0.066666666666667;1536
909125;Настольная игра "Ундервуд. Игра в слова";красный;Игрушки/Настольные игры;1505;Правильные игры;ООО Караван;7;11;5;909;909;909;909;1136;30;1624;20;5;863;14544;0;0;30;14;0.53333333333333;16;0.53333333333333;14544
909149;Емкость для выпечки;черный;Дом/Кухня/Выпечка и запекание/Емкость для выпечки;1387;Bekker;ИП Талли Давид Бениаминович;1;17;3;481;481;591;0;481;34;730;0;2;472;0;0;0;30;0;0;0;0;0
909176;Сковорода металл;антрацитовый;Дом/Кухня/Кастрюли и сковороды/Сковорода;5607;Bekker;ИП Талли Давид Бениаминович;6;0;0;2034;2034;2034;0;2034;10;2260;0;5;1932;0;0;0;30;0;0;0;0;0
909177;Сковорода металл;антрацитовый;Дом/Кухня/Кастрюли и сковороды/Сковорода;5608;Bekker;ИП Талли Давид Бениаминович;3;4;4;1905;1905;1905;0;2117;45;3850;10;5;1810;0;0;0;30;0;0;0;0;0
909179;Скороварка для плиты;серебристый;Дом/Кухня/Кастрюли и сковороды/Скороварка для плиты;89;Bekker;ИП Талли Давид Бениаминович;23;20;3;3334;3334;3334;3334;3705;50;7410;10;5;3167;3334;0;0;30;1;0.033333333333333;1;0.033333333333333;3334
909180;Кастрюля металл;красный, серебристый;Дом/Кухня/Кастрюли и сковороды/Кастрюля;3961;Bekker;ИП Талли Давид Бениаминович;20;36;3;960;960;960;0;960;50;1920;0;5;912;0;0;0;30;0;0;0;0;0
909183;Емкость для выпечки;красный;Дом/Кухня/Выпечка и запекание/Емкость для выпечки;1391;Bekker;ИП Талли Давид Бениаминович;16;4;4;421;421;421;421;421;43;740;0;2;413;421;0;0;30;1;0.033333333333333;1;0.033333333333333;421
909196;Емкость неполимерная;прозрачный, серебристый;Дом/Кухня/Емкости для хранения/Емкость неполимерная;3321;Winner;ИП Талли Давид Бениаминович;25;10;4;585;585;585;0;585;50;1170;0;2;573;0;0;0;30;0;0;0;0;0
909197;Емкость неполимерная;прозрачный;Дом/Кухня/Емкости для хранения/Емкость неполимерная;3322;Winner;ИП Талли Давид Бениаминович;7;4;3;713;713;713;713;713;41;1210;0;2;699;3565;0;0;30;1;0.16666666666667;5;0.16666666666667;3565
909615;Кофточка;красный;Женщинам/Одежда/Джемперы и кардиганы/Джемпер;14665;Isabel de Pedro;ООО Вайлдберриз;1;5;2;5064;5064;5064;0;5064;45;9209;0;5;4811;0;0;0;30;0;0;0;0;0
910104;Брюки;белый;Женщинам/Одежда/Брюки;59470;ALBA MODA;ООО Вайлдберриз;2;4;3;4284;4284;4284;0;4284;45;7790;0;5;4070;0;0;0;30;0;0;0;0;0
910230;Набор для росписи керамической тарелки "Звезда";белый;Дом/Досуг и творчество/Творчество и рукоделие/Наборы для творчества/Набор для рисования;1545;Лавка Чудес;ООО Вайлдберриз;1;0;0;680;680;680;0;680;0;680;0;2;666;0;0;0;30;0;0;0;0;0
910231;Набор для росписи керамической тарелки "Сердце";белый;Дом/Досуг и творчество/Творчество и рукоделие/Наборы для творчества/Набор для рисования;1546;Лавка Чудес;ООО Вайлдберриз;7;4;3;328;328;328;0;328;20;410;0;2;321;0;0;0;30;0;0;0;0;0
910399;Брюки;белый;Детям/Для девочек/Брюки и шорты/Брюки;9176;Mirtillo;ООО Вайлдберриз;1;0;0;1148;1148;1148;0;1148;45;2088;0;5;1090;0;0;0;30;0;0;0;0;0
911366;Шляпа;белый, сиреневый;Аксессуары/Головные уборы/Шляпа;4602;Ваша Шляпка;ООО Ваша Шляпка;1;0;0;850;850;850;0;850;0;850;0;5;807;0;0;0;30;0;0;0;0;0
911606;Блузка;черный;Женщинам/Офис/Блузки и рубашки/Блузка;9704;MONDIGO;ООО Вайлдберриз;1;49;3;2432;2432;2432;0;2432;20;3040;0;5;2310;0;0;0;30;0;0;0;0;0
911608;Блузка;салатовый;Женщинам/Офис/Блузки и рубашки/Блузка;9705;MONDIGO;ООО Вайлдберриз;5;49;3;1494;1359;1494;0;1494;40;2490;0;5;1419;0;0;0;30;0;0;0;0;0
911612;Юбка;молочный;Женщинам/Одежда/Юбки;-1;MONDIGO;ООО Вайлдберриз;1;49;3;979;979;979;0;979;45;1780;0;5;930;0;0;0;30;0;0;0;0;0
913151;Ботинки;голубой, синий;Обувь/Для новорожденных/Ботинки;922;Детский скороход;ООО Фабрика Детской Обуви Скороход;10;4;5;1236;1236;1236;1236;1236;17;1490;0;5;1174;11124;0;0;30;8;0.3;9;0.3;11124
913302;Жакет;бежевый, черный;Женщинам/Одежда/Пиджаки и жакеты/Жакет;8123;Gestuz;ООО Вайлдберриз;2;2;3;4862;4862;4862;0;4862;45;8840;0;5;4618;0;0;0;30;0;0;0;0;0
913309;Блузка;розовый;Женщинам/Одежда/Блузки и рубашки/Блузка;37185;Gestuz;ООО Вайлдберриз;1;0;0;1215;1215;1215;0;1215;55;2700;0;5;1154;0;0;0;30;0;0;0;0;0
913402;Мягкая игрушка;серый, черный;Игрушки/Мягкие игрушки;8413;Princess Love;ООО Принцесс ЛАВ;7;0;0;1216;1094;1216;0;1216;20;1520;0;5;1155;0;0;0;30;0;0;0;0;0
913636;Радиоуправляемая машинка "AUDI Q7";черный;Игрушки/Радиоуправляемые;-1;RASTAR;ООО Вайлдберриз;0;12;4;2741;1983;2741;2741;2741;24;3607;0;5;2604;14950;3986;26.666666666667;22;1;0;4;0.13333333333333;10964
913641;Радиоуправляемая машинка "RANGE ROVER SPORT";черный;Игрушки/Радиоуправляемые;1966;RASTAR;ООО Вайлдберриз;15;8;2;2849;1442;2849;0;2849;21;3607;0;5;2707;0;0;0;30;0;0;0;0;0
913662;Радиоуправляемая машинка "MERCEDES-BENZ GLK";белый;Игрушки/Радиоуправляемые;-1;RASTAR;ООО Вайлдберриз;0;28;4;1196;757;1196;1017.7142857143;1196;21;1514;0;5;1136;7632;508;6.6666666666667;28;6;0.21428571428571;7;0.23333333333333;7124
913678;Радиоуправляемая машинка "MURCIELAGO LP670-4";желтый;Игрушки/Радиоуправляемые;-1;RASTAR;ООО Вайлдберриз;0;2;5;2810;1686;2810;1686;2810;25;3747;0;5;2669;151740;146682;96.666666666667;1;2;2;3;0.1;5058
913694;Радиоуправляемая машина "PORSCHE CAYENNE";белый;Игрушки/Радиоуправляемые;1776;RASTAR;ООО Вайлдберриз;3;2;3;1236;824;1504;824;1236;40;2061;0;2;1211;1648;0;0;30;1;0.066666666666667;2;0.066666666666667;1648
913698;Радиоуправляемая машинка "FERRARI 599 GTO";красный;Игрушки/Радиоуправляемые;491;RASTAR;ООО Вайлдберриз;4;10;5;1506;1506;1506;1506;1506;35;2318;0;5;1431;6024;0;0;30;3;0.13333333333333;4;0.13333333333333;6024
913712;Радиоуправляемая модель машины "Audi R8 LMS" ;белый;Игрушки/Радиоуправляемые;942;RASTAR;ООО Вайлдберриз;5;5;5;1906;1327;1906;1689;1906;21;2413;0;5;1810;3378;0;0;30;1;0.066666666666667;2;0.066666666666667;3378
913764;Корзина "ЛЬВЕНОК И ЧЕРЕПАХА";зеленый;Дом/Детская/Мебель/Корзина для игрушек;11;Играем вместе;ООО Вайлдберриз;190;249;5;720;468;720;575.33333333333;720;0;720;0;5;684;96417;3213;3.3333333333333;29;28;5.3103448275862;162;5.4;93204
914081;Туника;зеленый, желтый;Женщинам/Одежда/Туники;-1;La Reine Blanche;ООО Вайлдберриз;3;13;3;1259;1259;1259;0;1259;45;2290;0;5;1196;0;0;0;30;0;0;0;0;0
